uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
2498c613-0c47-4c04-b2f9-9a8a87bea15a,D03,DSNY,DSNY_005,DSNY_005.basePlot.bgc,2018-08-20T18:18:00Z,2018-08-20T18:18:00Z,NEON.DOC.014048vK,M,2018-08-21T19:02:00Z,2018-08-24T16:30:00Z,DSNY_005-M-0.5-16.5-20180820,A00000005469,DSNY_005-M-0.5-16.5-20180820-CN,A00000005543,DSNY_005-M-0.5-16.5-20180820-BA,A00000036061,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
d39a2f2e-03ca-45d8-ae51-41ffc917e236,D03,DSNY,DSNY_005,DSNY_005.basePlot.bgc,2018-08-20T18:44:00Z,2018-08-20T18:44:00Z,NEON.DOC.014048vK,M,2018-08-21T19:02:00Z,2018-08-24T16:30:00Z,DSNY_005-M-38.5-23-20180820,A00000005468,DSNY_005-M-38.5-23-20180820-CN,A00000005539,DSNY_005-M-38.5-23-20180820-BA,A00000036060,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
609efe8e-4d59-4ca6-9ab5-a2e0007567e3,D03,DSNY,DSNY_005,DSNY_005.basePlot.bgc,2018-08-20T19:04:00Z,2018-08-20T19:04:00Z,NEON.DOC.014048vK,M,2018-08-21T19:03:00Z,2018-08-24T16:30:00Z,DSNY_005-M-37-14-20180820,A00000005467,DSNY_005-M-37-14-20180820-CN,A00000005540,DSNY_005-M-37-14-20180820-BA,A00000036062,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
e13d125d-ba4f-417e-9137-34ecca0bd17b,D03,DSNY,DSNY_044,DSNY_044.basePlot.bgc,2018-08-20T19:06:00Z,2018-08-20T19:06:00Z,NEON.DOC.014048vK,M,2018-08-21T19:02:00Z,2018-08-24T16:30:00Z,DSNY_044-M-8-11.5-20180820,A00000005455,DSNY_044-M-8-11.5-20180820-CN,A00000005541,DSNY_044-M-8-11.5-20180820-BA,A00000036078,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
6636df3b-10cd-4dd0-9a4d-d865dc1e0dec,D03,DSNY,DSNY_044,DSNY_044.basePlot.bgc,2018-08-20T19:26:00Z,2018-08-20T19:26:00Z,NEON.DOC.014048vK,M,2018-08-21T19:01:00Z,2018-08-24T16:30:00Z,DSNY_044-M-0.5-24.5-20180820,A00000005454,DSNY_044-M-0.5-24.5-20180820-CN,A00000005535,DSNY_044-M-0.5-24.5-20180820-BA,A00000036079,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
3d2d4179-786b-41f8-9323-456faf7a1067,D03,DSNY,DSNY_044,DSNY_044.basePlot.bgc,2018-08-20T19:49:00Z,2018-08-20T19:49:00Z,NEON.DOC.014048vK,M,2018-08-21T19:01:00Z,2018-08-24T16:30:00Z,DSNY_044-M-34.5-9.5-20180820,A00000005453,DSNY_044-M-34.5-9.5-20180820-CN,A00000005529,DSNY_044-M-34.5-9.5-20180820-BA,A00000036080,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
3235d9aa-7942-432a-aade-a42ff8075929,D03,DSNY,DSNY_004,DSNY_004.basePlot.bgc,2018-08-20T20:40:00Z,2018-08-20T20:40:00Z,NEON.DOC.014048vK,M,2018-08-21T19:03:00Z,2018-08-24T16:30:00Z,DSNY_004-M-9.5-25-20180820,A00000005490,DSNY_004-M-9.5-25-20180820-CN,A00000005533,DSNY_004-M-9.5-25-20180820-BA,A00000036059,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
b12ec12d-b450-44f9-9939-08ad9a567131,D03,DSNY,DSNY_041,DSNY_041.basePlot.bgc,2018-08-20T21:11:00Z,2018-08-20T21:11:00Z,NEON.DOC.014048vK,M,2018-08-21T19:02:00Z,2018-08-24T16:30:00Z,DSNY_041-M-18.5-0-20180820,A00000005463,DSNY_041-M-18.5-0-20180820-CN,A00000005538,DSNY_041-M-18.5-0-20180820-BA,A00000036070,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
c46c70d9-f8d0-41ec-86fd-abd6d0ddd0e1,D03,DSNY,DSNY_004,DSNY_004.basePlot.bgc,2018-08-20T21:11:00Z,2018-08-20T21:11:00Z,NEON.DOC.014048vK,M,2018-08-21T19:03:00Z,2018-08-24T16:30:00Z,DSNY_004-M-11-1.5-20180820,A00000005489,DSNY_004-M-11-1.5-20180820-CN,A00000005531,DSNY_004-M-11-1.5-20180820-BA,A00000036058,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
9844f5a6-7b16-4e19-8e00-0f2ebe7070c9,D03,DSNY,DSNY_041,DSNY_041.basePlot.bgc,2018-08-20T21:30:00Z,2018-08-20T21:30:00Z,NEON.DOC.014048vK,M,2018-08-21T19:02:00Z,2018-08-24T16:30:00Z,DSNY_041-M-25-9.5-20180820,A00000005476,DSNY_041-M-25-9.5-20180820-CN,A00000005537,DSNY_041-M-25-9.5-20180820-BA,A00000036071,NA,NA,OK,NA,jlewis@battelleecology.org,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,DSNY,2018,sls_bgcSubsampling
