uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
43a57507-2eb2-442c-88fc-f0309571f6f5,UKFS_043.basePlot.cfc,D06,UKFS,UKFS_043,tower,deciduousForest,WGS84,39.035201,-95.194409,20.1,291.5,0.23,NEON.DOC.001024vE,2018-06-04T16:01:00Z,2018-06-01,NA,NA,Woody individual,pole pruner,GWdltx9aizzQsOatZUJsTKXh9WVfZ1p59Gmq8XBhUsY=,A00000009560,NA,GWdltx9aizzQsOatZUJsTKXh9WVfZ1p5EH8XIMbmlk0=,B00000015897,NA,NA,NA,NA,NA,NA,NA,NA,Y,00544,NEON.PLA.D06.UKFS.00544,ULAM,Ulmus americana L.,OK,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,jladner@battelleecology.org,cbrennan@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
ad14c06c-c185-42c2-9573-b0b089aaf503,UKFS_043.basePlot.cfc,D06,UKFS,UKFS_043,tower,deciduousForest,WGS84,39.035201,-95.194409,20.1,291.5,0.23,NEON.DOC.001024vE,2018-06-04T16:27:00Z,2018-06-01,NA,NA,Woody individual,line launcher,GWdltx9aizw7WvxoY3NDHUx3F+v6SW9ZSGE9oXgVm2c=,A00000009553,NA,GWdltx9aizw7WvxoY3NDHUx3F+v6SW9ZY0cJ3q4C2xbsWG+MPWEcZA==,B00000015904,NA,NA,NA,NA,NA,NA,NA,NA,Y,00552,NEON.PLA.D06.UKFS.00552,FRAM2,Fraxinus americana L.,OK,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,jladner@battelleecology.org,cbrennan@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
fc71ab76-c230-4f1d-95bd-b6160aa7e7ed,UKFS_005.basePlot.cfc,D06,UKFS,UKFS_005,distributed,deciduousForest,WGS84,39.054509,-95.204735,20.1,318.2,0.13,NEON.DOC.001024vE,2018-06-04T16:45:00Z,2018-06-01,NA,NA,Woody individual,pole pruner,GWdltx9aizxnREsKrQUNVx+rhJuZDAIdFkLPfd8DK/s=,A00000009564,NA,GWdltx9aizxnREsKrQUNVx+rhJuZDAIdSAlKoPg5f/U=,B00000015893,NA,NA,NA,NA,NA,NA,NA,NA,N,03401,NEON.PLA.D06.UKFS.03401,ULAM,Ulmus americana L.,OK,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,No rangefinder,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
426b621b-eab2-4b97-9e8c-f4366f632a8c,UKFS_043.basePlot.cfc,D06,UKFS,UKFS_043,tower,deciduousForest,WGS84,39.035201,-95.194409,20.1,291.5,0.23,NEON.DOC.001024vE,2018-06-04T17:01:00Z,2018-06-01,NA,NA,Woody individual,line launcher,GWdltx9aizzDOc8cslgsczc6G6AcbIhCXhF4n/geWJg=,A00000009552,NA,GWdltx9aizzDOc8cslgsczc6G6AcbIhC3cfRiXy+W6c=,B00000015905,NA,NA,NA,NA,NA,NA,NA,NA,Y,00595,NEON.PLA.D06.UKFS.00595,CEOC,Celtis occidentalis L.,OK,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,jladner@battelleecology.org,cbrennan@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
2d0d69b3-3e49-4a3a-9bc6-0d541a71d0c1,UKFS_005.basePlot.cfc,D06,UKFS,UKFS_005,distributed,deciduousForest,WGS84,39.054509,-95.204735,20.1,318.2,0.13,NEON.DOC.001024vE,2018-06-04T17:18:00Z,2018-06-01,NA,NA,Woody individual,pole pruner,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFDUmPqcl5wBc=,A00000009548,NA,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFbF7FG4NrnhhGSohX6mKs1g==,B00000015909,NA,NA,NA,NA,NA,NA,NA,NA,N,03402,NEON.PLA.D06.UKFS.03402,CAOV2,Carya ovata (Mill.) K. Koch,OK,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,No rangefinder,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
19cb81e6-5702-4007-87c9-499712c1fd06,UKFS_005.basePlot.cfc,D06,UKFS,UKFS_005,distributed,deciduousForest,WGS84,39.054509,-95.204735,20.1,318.2,0.13,NEON.DOC.001024vE,2018-06-04T17:31:00Z,2018-06-01,NA,NA,Woody individual,pole pruner,GWdltx9aizz0DILFyfUVG0swgdZQAhMEm+LKhPXul3g=,A00000009547,NA,GWdltx9aizz0DILFyfUVG0swgdZQAhME7bM1LBTFh+8=,B00000015910,NA,NA,NA,NA,NA,NA,NA,NA,N,03403,NEON.PLA.D06.UKFS.03403,QURU,Quercus rubra L.,OK,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,No rangefinder,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
a7a25a9b-a6fd-44ff-a972-53472ae5b3f2,UKFS_009.basePlot.cfc,D06,UKFS,UKFS_009,distributed,grasslandHerbaceous,WGS84,39.045354,-95.201392,20.1,324,0.1,NEON.DOC.001024vE,2018-06-04T19:00:00Z,2018-06-01,NA,31_400,Herbaceous clip strip,clippers,GWdltx9aizxQJQrF5SN79fCBzWS9GbZ9YLeU+umVPCg=,A00000009546,NA,GWdltx9aizxQJQrF5SN79fCBzWS9GbZ9qT4TG4oVbWs=,B00000015911,NA,NA,61,UKFS_009_061,2,0.1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
16e2cd52-ef8e-4ae5-8873-5eaa22508622,UKFS_003.basePlot.cfc,D06,UKFS,UKFS_003,distributed,deciduousForest,WGS84,39.052642,-95.188064,20.1,325.8,0.18,NEON.DOC.001024vE,2018-06-05T15:51:00Z,2018-06-01,NA,NA,Woody individual,pole pruner,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7INvF7rJVrVM=,A00000009563,NA,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7ljNKkDQmUWs=,B00000015894,NA,NA,NA,NA,NA,NA,NA,NA,N,83,NEON.PLA.D06.UKFS.00083,ULAM,Ulmus americana L.,OK,NA,NA,NA,1.3,3.2,NA,NA,NA,NA,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
034e4068-5452-415f-97e1-20bdab66b0b1,UKFS_003.basePlot.cfc,D06,UKFS,UKFS_003,distributed,deciduousForest,WGS84,39.052642,-95.188064,20.1,325.8,0.18,NEON.DOC.001024vE,2018-06-05T16:20:00Z,2018-06-01,NA,NA,Woody individual,pole pruner,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6g9P5dt7eEN5g=,A00000009535,NA,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6gWckUd7HfXG8=,B00000015922,NA,NA,NA,NA,NA,NA,NA,NA,N,84,NEON.PLA.D06.UKFS.00084,MOAL,Morus alba L.,OK,NA,NA,NA,2.6,8.6,NA,NA,NA,NA,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
beda6fbe-8b4e-4ae4-acd4-1690d2a65957,UKFS_044.basePlot.cfc,D06,UKFS,UKFS_044,tower,deciduousForest,WGS84,39.038041,-95.187902,20.1,287.8,0.19,NEON.DOC.001024vE,2018-06-05T16:50:00Z,2018-06-01,NA,NA,Woody individual,line launcher,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXMZQhBX27jBA=,A00000009566,NA,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXl3kjKDobm+c=,B00000015891,NA,NA,NA,NA,NA,NA,NA,NA,Y,00864,NEON.PLA.D06.UKFS.00864,JUNI,Juglans nigra L.,OK,NA,NA,NA,13.6,NA,NA,NA,NA,NA,NA,cbrennan@battelleecology.org,jladner@battelleecology.org,NA,NA,20260106T154844Z,RELEASE-2026,DP1.10026.001,UKFS,2018,cfc_fieldData
