uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,collectDate,sampleCondition,extractionStartDate,extractionLength,samplePrepMethod,freshMass,solventVolume,analyticalRepNumber,extractChlAConc,extractChlBConc,extractCarotConc,handlingQF,measurementQF,relativeAccuracyScale,absorbanceStandardQF,chlQAMaterialQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
38424c2a-16cb-4d24-b9ed-2fd7c7c6966c,TOOL_005.basePlot.cfc,D18,TOOL,TOOL_005,distributed,qEiBKdJclf+XliQfAK4VfPLdqWRFQBFMaNu0d9KSshw=,A00000349317,qEiBKdJclf+XliQfAK4VfPLdqWRFQBFMGh5mJnvQm+M=,B00000146953,2022-07-25T17:52:00Z,OK,2022-08-02,48,hand chop,0.094,20,1,4.8,1.35,1.42,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
b08d2cc7-cb52-4a85-a050-733eda2cfc16,TOOL_003.basePlot.cfc,D18,TOOL,TOOL_003,distributed,qEiBKdJclf8jL/g0bc0AZcOasbT9U26Rj92gTJQtkPw=,A00000349365,qEiBKdJclf8jL/g0bc0AZcOasbT9U26RtPGrvL+S4gU=,B00000146904,2022-07-25T17:53:00Z,OK,2022-08-02,48,hand chop,0.145,20,1,9.24,2.42,3.06,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
5e0d8e18-d13f-459f-b6b7-9a50b64730ad,TOOL_006.basePlot.cfc,D18,TOOL,TOOL_006,distributed,qEiBKdJclf/gO40VAdsYAeVdeuFcKvgMOARbf8hYPuk=,A00000349315,qEiBKdJclf/gO40VAdsYAeVdeuFcKvgMoi42jfXoP0w=,B00000146906,2022-07-25T18:09:00Z,OK,2022-08-02,48,hand chop,0.1214,20,1,4.94,1.4,1.61,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
73270b0c-d3e1-4372-afb2-c41566cc4a6c,TOOL_002.basePlot.cfc,D18,TOOL,TOOL_002,distributed,qEiBKdJclf+zuciOTs6awtAlUO+VeVizaJ/awPbewCI=,A00000349329,qEiBKdJclf+zuciOTs6awtAlUO+VeViz8XGjDBbO6Fk=,B00000146931,2022-07-25T19:17:00Z,OK,2022-08-02,48,hand chop,0.1045,20,1,5.16,1.38,1.49,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
3cc501a5-1eaa-430f-8d8c-ec19643347f8,TOOL_008.basePlot.cfc,D18,TOOL,TOOL_008,distributed,qEiBKdJclf/GxjoPx/Zr8yLlsKxU8AIXRciIrRuIR4E=,A00000349316,qEiBKdJclf/GxjoPx/Zr8yLlsKxU8AIX/g9d+N6LGqQ=,B00000146934,2022-07-25T20:40:00Z,OK,2022-08-02,48,hand chop,0.15,20,1,6.27,1.58,2.35,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
5a6756de-3ec5-408c-90ce-627b4055a02a,TOOL_011.basePlot.cfc,D18,TOOL,TOOL_011,distributed,qEiBKdJclf+nR681TpDMX93nY5z8LJNfPAJvUEDMRQU=,A00000349319,qEiBKdJclf+nR681TpDMX93nY5z8LJNfuPjYGpoNmec=,B00000146911,2022-07-25T20:44:00Z,OK,2022-08-02,48,hand chop,0.1332,20,1,9.42,2.46,2.88,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
426b60a2-fdc6-4fab-996f-af2f48915553,TOOL_009.basePlot.cfc,D18,TOOL,TOOL_009,distributed,qEiBKdJclf9sGhplCozPmr+N1SxJtkzyHE/s7H6dvFI=,A00000349349,qEiBKdJclf9sGhplCozPmr+N1SxJtkzyT+ZjN8W8xyQ=,B00000146926,2022-07-25T21:09:00Z,OK,2022-08-02,48,hand chop,0.1018,20,1,3.73,1.05,1.03,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
9a34ecc0-a610-4af5-a251-b36806e15f28,TOOL_012.basePlot.cfc,D18,TOOL,TOOL_012,distributed,qEiBKdJclf+pOMJALhbbHWyI9Y1bK+1Q1jDRq8DbwB4=,A00000349380,qEiBKdJclf+pOMJALhbbHWyI9Y1bK+1QbhBinaWCUhM=,B00000146929,2022-07-25T22:58:00Z,OK,2022-08-02,48,hand chop,0.0961,20,1,4.48,1.34,1.22,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
39faaf46-745c-4d44-89d6-fe5612d79610,TOOL_010.basePlot.cfc,D18,TOOL,TOOL_010,distributed,qEiBKdJclf+Kof9F/RlrR4yNAT8b8NKez0QVOdl3BR8=,A00000349313,qEiBKdJclf+Kof9F/RlrR4yNAT8b8NKe1Eat39q5Nt8=,B00000146908,2022-07-26T17:30:00Z,OK,2022-08-02,48,hand chop,0.0973,20,1,4.73,1.07,1.55,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
c0ba61bd-1b49-4736-9716-99b169e84283,TOOL_004.basePlot.cfc,D18,TOOL,TOOL_004,distributed,qEiBKdJclf8Nc8Zps4Ecx66WU45fWpBkiFOXR5kPlDQ=,A00000349378,qEiBKdJclf8Nc8Zps4Ecx66WU45fWpBk/UUIhQdhVe4=,B00000146912,2022-07-26T17:40:00Z,OK,2022-08-02,48,hand chop,0.1207,20,1,7.4,1.99,1.97,sample held at -20 C instead of ultracold,OK,not available,NA,NA,NA,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oCvRMtztjik=,oCvRMtztjik=,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_chlorophyll
