dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zsa/2ZyiXAEzElH/27579yArTSKMMLQupI=,A00000416270,1,7.3,-27.7,2.23,52.09,23.4,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLClqEZAIJm3tg=,A00000013713,1,5.8,-28.3,2.78,47.64,17.1,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5q+5hKdrc7fM=,A00000013714,1,5.2,-29.2,2.94,47.28,16.1,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+ZsiGg7tb0ZykC8p61WFtiXi++yHOQjTzrs=,A00000416255,2,5.35,-29.6,1.8250000000000002,52.72,28.95,1.5,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zt+Jjf3aR2GsT5TAXIMYbjSKpGk+jhu0tk=,A00000416272,1,6.2,-29,1.71,50.41,29.5,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zvflz1+5teZsy3oKCHkd/WNbB9nS/ThA9k=,A00000416271,1,3.7,-28,2.03,52.76,26,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6fH3VP435csU=,A00000013712,1,4.8,-29.3,2,49.26,24.7,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+Zs4NEObMcDzaIoO8CfwakDsmkZxSxwNdgA=,A00000013844,1,4,-29.1,1.68,46.74,27.8,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+Zu6wELocwde+/e4kF0nGU+nmQtv5AD+dGE=,A00000013725,1,4.5,-26.4,1.89,49.85,26.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+Zu6wELocwde+zx01FmM4NlvZXnSvKqW6rk=,A00000416299,1,4.8,-26.2,1.79,53.38,29.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+ZvOX2S8lAccGBxKXWsBxYGTglqk9/UYIeM=,A00000416252,1,4.8,-26.1,1.71,53.25,31.2,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+ZvOX2S8lAccGJa18svFuxN01YsjwkiC7dg=,A00000013724,1,4.1,-27.9,1.96,49.35,25.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_003,LENO_003.basePlot.cfc,distributed,jmTOfpHQ+ZsC6pxjw40+2QROAm+wKVDo3IJ0O65Cozo=,A00000013723,1,3.7,-26.7,3.48,44.35,12.7,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_003,LENO_003.basePlot.cfc,distributed,jmTOfpHQ+ZsC6pxjw40+2WGsrdJewEqvc7iD9WWHEZM=,A00000416283,1,5.4,-26.8,3.4,48.06,14.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_003,LENO_003.basePlot.cfc,distributed,jmTOfpHQ+Ztml3RyqHAM47/kc4bIqcXHVBsYAVP+djA=,A00000013715,1,4.7,-28,2,49.42,24.7,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_003,LENO_003.basePlot.cfc,distributed,jmTOfpHQ+Ztml3RyqHAM4zdYrJwolte06tHNYTcD0ds=,A00000416253,1,4.8,-27.3,1.75,52.77,30.2,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_003,LENO_003.basePlot.cfc,distributed,jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9NbqY+hoW6XU=,A00000013722,1,4.8,-28.7,1.66,48.98,29.5,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_004,LENO_004.basePlot.cfc,distributed,jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0B9XHi54eqGo=,A00000013720,1,2.7,-29,2.22,48.86,22,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_004,LENO_004.basePlot.cfc,distributed,jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrzGW1sKge0fs=,A00000013721,2,2.5,-28.75,2.625,42.185,16.1,1.5,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_004,LENO_004.basePlot.cfc,distributed,jmTOfpHQ+Zu7967aGCLrrTebMI5elWR7vsRZ7mapkG0=,A00000416293,1,1.5,-28.6,1.6,52.07,32.6,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,LENO,cfc_carbonNitrogen,"2018,2023",LENO,LENO_004,LENO_004.basePlot.cfc,distributed,jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1PhMP1vSqZpE=,A00000013719,1,2.6,-31.5,1.99,46.5,23.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
