uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
97223daf-a3bc-4815-9434-74ede430c83f,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-06-12T22:13:00Z,2018-06-12T22:13:00Z,2018-07-06,MLBS_067-O-33.5-39-20180612,NA,MLBS_067-O-33.5-39-20180612-PH,NEON.DOC.014048vK,O,4,3,5,20,4,5,20,4,NA,mgourley@battelleecology.org,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
2469d3c6-6abe-40b0-9328-7477fdccd22e,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-06-12T22:13:00Z,2018-06-12T22:13:00Z,2018-07-06,MLBS_067-M-33.5-39-20180612,NA,MLBS_067-M-33.5-39-20180612-PH,NEON.DOC.014048vK,M,4.5,3.5,10,20,2,10,20,2,NA,mgourley@battelleecology.org,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
f25b5fbf-77b7-4f22-83e3-ce911a4a128b,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-06-12T22:23:00Z,2018-06-12T22:23:00Z,2018-07-06,MLBS_067-M-32-4.5-20180612,NA,MLBS_067-M-32-4.5-20180612-PH,NEON.DOC.014048vK,M,4.5,3.79,10,20,2,10,20,2,NA,mgourley@battelleecology.org,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
17f1120d-6c14-4346-8ed7-6ad13ac1bbc4,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-06-12T22:23:00Z,2018-06-12T22:23:00Z,2018-07-06,MLBS_067-O-32-4.5-20180612,NA,MLBS_067-O-32-4.5-20180612-PH,NEON.DOC.014048vK,O,4,3,5,20,4,5,20,4,Sample mass not recorded assumed to be 5,mgourley@battelleecology.org,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
b664bb97-a51f-4586-ad85-69f048876c0a,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-06-12T22:37:00Z,2018-06-12T22:37:00Z,2018-07-06,MLBS_067-O-7-11.5-20180612,NA,MLBS_067-O-7-11.5-20180612-PH,NEON.DOC.014048vK,O,4,3,5,20,4,5,20,4,NA,mgourley@battelleecology.org,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
31f69d5d-7899-4331-9460-55a656e96cb1,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-06-12T22:37:00Z,2018-06-12T22:37:00Z,2018-07-06,MLBS_067-M-7-11.5-20180612,NA,MLBS_067-M-7-11.5-20180612-PH,NEON.DOC.014048vK,M,4.55,4.06,10,20,2,10,20,2,NA,mgourley@battelleecology.org,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
eaf19ba9-269d-4796-9065-dad956b7b391,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-04-25T15:53:00Z,2018-04-25T15:53:00Z,NA,MLBS_067-M-5.5-19.5-20180425,NA,MLBS_067-M-5.5-19.5-20180425-PH,NEON.DOC.014048vK,M,4.75,3.96,9.9,20,2,10,20,2,NA,mgourley@battelleecology.org,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
24edddf6-3904-42f9-9f18-ce6529f94644,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-04-25T15:55:00Z,2018-04-25T15:55:00Z,NA,MLBS_067-O-5.5-19.5-20180425,NA,MLBS_067-O-5.5-19.5-20180425-PH,NEON.DOC.014048vK,O,4.28,3.45,5,20,4,5,20,4,NA,mgourley@battelleecology.org,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
dde2d0e3-62eb-4bb8-b0db-d7b975baa6b3,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-04-25T16:18:00Z,2018-04-25T16:18:00Z,NA,MLBS_067-M-7.5-37-20180425,NA,MLBS_067-M-7.5-37-20180425-PH,NEON.DOC.014048vK,M,4.91,4.16,9.9,20,2,9.9,20,2,NA,mgourley@battelleecology.org,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
5a5969e5-c69d-4384-b78f-606ede22e456,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-04-25T16:24:00Z,2018-04-25T16:24:00Z,NA,MLBS_067-O-7.5-37-20180425,NA,MLBS_067-O-7.5-37-20180425-PH,NEON.DOC.014048vK,O,4.54,3.69,4.9,20,4.1,5,20,4,NA,mgourley@battelleecology.org,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
f2ce9d13-708e-4f07-a047-ea224fea5faa,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2018-04-25T16:36:00Z,2018-04-25T16:36:00Z,NA,MLBS_067-M-30-20-20180425,NA,MLBS_067-M-30-20-20180425-PH,NEON.DOC.014048vK,M,4.88,4.27,10.1,20,2,10,20,2,NA,mgourley@battelleecology.org,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,sls_soilpH
