uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF,publicationDate,release,dpID,site_download,year_download,source_table
262d04c1-0671-4cca-b81b-289b97914389,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-02-21T11:42:00Z,2018-02-21T11:42:00Z,LAJA_051-M-15-7-20180221,NA,LAJA_051-M-15-7-20180221-SM,NEON.DOC.014048vJ,M,2018-02-22T19:15:00Z,2018-02-24T19:35:00Z,1.11,11.11,9.35,0.214,0.824,NA,NA,jorengo@battelleecology.org,NA,20251217T193926Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
6f537d63-0534-40d8-b2f1-ce4d601844cb,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-02-21T12:03:00Z,2018-02-21T12:03:00Z,LAJA_051-M-33.5-12-20180221,NA,LAJA_051-M-33.5-12-20180221-SM,NEON.DOC.014048vJ,M,2018-02-22T19:15:00Z,2018-02-24T19:35:00Z,1.1,11.1,9.33,0.215,0.823,NA,NA,jorengo@battelleecology.org,NA,20251217T193926Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
69aee8be-be17-492d-891b-b11c804aa54b,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-02-21T12:21:00Z,2018-02-21T12:21:00Z,LAJA_051-M-37-25.5-20180221,NA,LAJA_051-M-37-25.5-20180221-SM,NEON.DOC.014048vJ,M,2018-02-22T19:15:00Z,2018-02-24T19:35:00Z,1.07,11.12,9.25,0.229,0.814,NA,NA,jorengo@battelleecology.org,NA,20251217T193926Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
73dd7954-77a6-46f9-8d94-271950e040a4,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-07-25T11:46:00Z,2018-07-25T11:46:00Z,LAJA_051-M-36.5-23.5-20180725,A00000006662,LAJA_051-M-36.5-23.5-20180725-SM,NEON.DOC.014048vK,M,2018-07-25T18:24:00Z,2018-07-27T18:25:00Z,1.11,11.12,9.6,0.179,0.848,NA,NA,jorengo@battelleecology.org,NA,20251217T193643Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
593d876a-a751-48d5-9856-7e98d25c2ce5,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-07-25T12:04:00Z,2018-07-25T12:04:00Z,LAJA_051-M-22-2-20180725,A00000006663,LAJA_051-M-22-2-20180725-SM,NEON.DOC.014048vK,M,2018-07-25T18:24:00Z,2018-07-27T18:25:00Z,1.09,11.09,9.44,0.198,0.835,NA,NA,jorengo@battelleecology.org,NA,20251217T193643Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
c561a6f7-3c50-400f-8fa0-581c868fbeec,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-07-25T12:20:00Z,2018-07-25T12:20:00Z,LAJA_051-M-3.5-30-20180725,A00000006664,LAJA_051-M-3.5-30-20180725-SM,NEON.DOC.014048vK,M,2018-07-25T18:24:00Z,2018-07-27T18:25:00Z,1.13,11.14,9.43,0.206,0.829,NA,NA,jorengo@battelleecology.org,NA,20251217T193643Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
58048e2f-23fd-4240-8966-2fde41337797,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-12-12T15:37:00Z,2018-12-12T15:37:00Z,LAJA_051-M-3.5-18-20181212,A00000039698,LAJA_051-M-3.5-18-20181212-SM,NEON.DOC.014048vK,M,2018-12-12T18:30:00Z,2018-12-17T10:25:00Z,1.08,11.08,8.32,0.381,0.724,NA,NA,jorengo@battelleecology.org,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
a11f33d6-3d5a-4986-ae0d-9b13d7d7204c,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-12-12T16:01:00Z,2018-12-12T16:01:00Z,LAJA_051-M-25-4.5-20181212,A00000039697,LAJA_051-M-25-4.5-20181212-SM,NEON.DOC.014048vK,M,2018-12-12T18:30:00Z,2018-12-17T10:25:00Z,1.09,11.09,9.12,0.245,0.803,NA,NA,jorengo@battelleecology.org,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
eaf28254-0a43-4051-bb2c-3e4790b74d4e,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-12-12T16:12:00Z,2018-12-12T16:12:00Z,LAJA_051-M-33-25-20181212,A00000039696,LAJA_051-M-33-25-20181212-SM,NEON.DOC.014048vK,M,2018-12-12T18:30:00Z,2018-12-17T10:25:00Z,1.12,11.12,9.38,0.211,0.826,NA,NA,jorengo@battelleecology.org,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
56bcab48-991d-455b-a8f6-4300641427ed,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-10-24T11:39:00Z,2018-10-24T11:39:00Z,LAJA_051-M-1.5-14.5-20181024,A00000039148,LAJA_051-M-1.5-14.5-20181024-SM,NEON.DOC.014048vK,M,2018-10-24T17:35:00Z,2018-10-26T17:35:00Z,1.07,11.06,8.67,0.314,0.761,NA,NA,mviggiano@battelleecology.org,NA,20251217T194045Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
a6899c21-8194-4a75-bdd8-daf5d48e39d0,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-10-24T11:42:00Z,2018-10-24T11:42:00Z,LAJA_051-M-1-27-20181024,A00000039147,LAJA_051-M-1-27-20181024-SM,NEON.DOC.014048vK,M,2018-10-24T17:35:00Z,2018-10-26T17:35:00Z,1.09,11.09,8.84,0.29,0.775,NA,NA,mviggiano@battelleecology.org,NA,20251217T194045Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
d5c7c06f-9850-4d71-adb3-3aa4a6547363,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2018-10-24T12:04:00Z,2018-10-24T12:04:00Z,LAJA_051-M-37-11-20181024,A00000039149,LAJA_051-M-37-11-20181024-SM,NEON.DOC.014048vK,M,2018-10-24T17:35:00Z,2018-10-26T17:35:00Z,1.08,11.07,8.73,0.306,0.766,NA,NA,mviggiano@battelleecology.org,NA,20251217T194045Z,RELEASE-2026,DP1.10086.001,LAJA,2018,sls_soilMoisture
