dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zsa/2ZyiXAEzElH/27579yArTSKMMLQupI=,A00000416270,1,1,0.464,22.56,20.28,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLClqEZAIJm3tg=,A00000013713,1,1,0.498,24.27,19.94,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5q+5hKdrc7fM=,A00000013714,1,1,0.475,22.31,19.76,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+ZsiGg7tb0ZykC8p61WFtiXi++yHOQjTzrs=,A00000416255,1,1,0.488,12.4,15.11,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zt+Jjf3aR2GsT5TAXIMYbjSKpGk+jhu0tk=,A00000416272,1,1,0.493,12.5,14.82,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zvflz1+5teZsy3oKCHkd/WNbB9nS/ThA9k=,A00000416271,1,1,0.483,24.7,16.55,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_001,LENO_001.basePlot.cfc,distributed,jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6fH3VP435csU=,A00000013712,1,1,0.496,29.12,21.24,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+Zs4NEObMcDzaIoO8CfwakDsmkZxSxwNdgA=,A00000013844,1,1,0.476,6.05,16.45,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+Zu6wELocwde+/e4kF0nGU+nmQtv5AD+dGE=,A00000013725,1,1,0.471,27.66,20.08,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,LENO,cfc_lignin,"2018,2023",LENO,LENO_002,LENO_002.basePlot.cfc,distributed,jmTOfpHQ+Zu6wELocwde+zx01FmM4NlvZXnSvKqW6rk=,A00000416299,1,1,0.492,26.67,16.12,2023,2023,number,gram,percent,percent,NA,NA
