uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
a21169fd-f389-4dc7-ad6e-081e0fb1351a,LENO_002.basePlot.cfc,D08,LENO,LENO_002,distributed,woodyWetlands,WGS84,31.806908,-88.193888,20.1,12.2,0.11,NEON.DOC.001024vE,2018-04-30T13:45:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+Zu6wELocwde+/e4kF0nGU+nmQtv5AD+dGE=,A00000013725,NA,jmTOfpHQ+Zu6wELocwde+/e4kF0nGU+nC2WomXrlRnI=,B00000003462,NA,NA,NA,NA,NA,NA,NA,NA,Y,00025,NEON.PLA.D08.LENO.00025,QUPH,Quercus phellos L.,OK,NA,NA,NA,25.4,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
f14a3a82-b526-494d-a23a-1d9dbd88ed6d,LENO_002.basePlot.cfc,D08,LENO,LENO_002,distributed,woodyWetlands,WGS84,31.806908,-88.193888,20.1,12.2,0.11,NEON.DOC.001024vE,2018-04-30T13:52:00Z,2018-04-29,NA,NA,Woody individual,pole pruner,jmTOfpHQ+Zs4NEObMcDzaIoO8CfwakDsmkZxSxwNdgA=,A00000013844,NA,jmTOfpHQ+Zs4NEObMcDzaIoO8CfwakDshfIO5Cj4k0SkKsbMu5//fg==,B00000003468,NA,NA,NA,NA,NA,NA,NA,NA,Y,00016,NEON.PLA.D08.LENO.00016,CACA18,Carpinus caroliniana Walter,OK,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
92f98ca4-3b0e-48f7-825f-e56f862097b0,LENO_002.basePlot.cfc,D08,LENO,LENO_002,distributed,woodyWetlands,WGS84,31.806908,-88.193888,20.1,12.2,0.11,NEON.DOC.001024vE,2018-04-30T13:53:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZvOX2S8lAccGJa18svFuxN01YsjwkiC7dg=,A00000013724,NA,jmTOfpHQ+ZvOX2S8lAccGJa18svFuxN0ruSVx/ZbB6A5vzevyHm3FQ==,B00000003476,NA,NA,NA,NA,NA,NA,NA,NA,N,11695Z,NEON.PLA.D08.LENO.11695Z,QULA3,Quercus laurifolia Michx.,OK,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
e40683a6-ce1e-4f7c-b429-f304a70b0180,LENO_003.basePlot.cfc,D08,LENO,LENO_003,distributed,deciduousForest,WGS84,31.808316,-88.188214,20.1,9.8,0.1,NEON.DOC.001024vE,2018-04-30T14:00:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZsC6pxjw40+2QROAm+wKVDo3IJ0O65Cozo=,A00000013723,NA,jmTOfpHQ+ZsC6pxjw40+2QROAm+wKVDolW5YDel1PiQ=,B00000003477,NA,NA,NA,NA,NA,NA,NA,NA,N,11696Z,NEON.PLA.D08.LENO.11696Z,CELA,Celtis laevigata Willd.,OK,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
1a89ae5b-3017-45d2-8489-fb3eb424fdd4,LENO_003.basePlot.cfc,D08,LENO,LENO_003,distributed,deciduousForest,WGS84,31.808316,-88.188214,20.1,9.8,0.1,NEON.DOC.001024vE,2018-04-30T14:04:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+Ztml3RyqHAM47/kc4bIqcXHVBsYAVP+djA=,A00000013715,NA,jmTOfpHQ+Ztml3RyqHAM47/kc4bIqcXHF0BI9E8GHBUIVxMPOmfp8A==,B00000003474,NA,NA,NA,NA,NA,NA,NA,NA,Y,00065,NEON.PLA.D08.LENO.00065,QUPA5,Quercus pagoda Raf.,OK,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
519c28db-41ae-4cb7-8073-63ed9c98dd56,LENO_003.basePlot.cfc,D08,LENO,LENO_003,distributed,deciduousForest,WGS84,31.808316,-88.188214,20.1,9.8,0.1,NEON.DOC.001024vE,2018-04-30T14:04:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9NbqY+hoW6XU=,A00000013722,NA,jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9o71YZVhnqDGIuYAvVRk6Uw==,B00000003475,NA,NA,NA,NA,NA,NA,NA,NA,Y,00079,NEON.PLA.D08.LENO.00079,QUPA5,Quercus pagoda Raf.,OK,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
1c7bad38-9a22-4fba-a5df-6f9594b228db,LENO_006.basePlot.cfc,D08,LENO,LENO_006,distributed,woodyWetlands,WGS84,31.814261,-88.187361,20.1,11,0.11,NEON.DOC.001024vE,2018-04-30T14:07:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZujS97ycDDHCeDyKa+NA8/B8fBKwrsjba4=,A00000013729,NA,jmTOfpHQ+ZujS97ycDDHCeDyKa+NA8/BR7yiKDgHokU=,B00000003466,NA,NA,NA,NA,NA,NA,NA,NA,Y,00652,NEON.PLA.D08.LENO.00652,QUMI,Quercus michauxii Nutt.,OK,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
d6df870f-e538-4152-accc-c57b6e72b2d4,LENO_006.basePlot.cfc,D08,LENO,LENO_006,distributed,woodyWetlands,WGS84,31.814261,-88.187361,20.1,11,0.11,NEON.DOC.001024vE,2018-04-30T14:08:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZujS97ycDDHCRr6ASzhDgigxldA8k0Ey64=,A00000013730,NA,jmTOfpHQ+ZujS97ycDDHCRr6ASzhDgig8No0JwCDGEY=,B00000003464,NA,NA,NA,NA,NA,NA,NA,NA,Y,00647,NEON.PLA.D08.LENO.00647,QUMI,Quercus michauxii Nutt.,OK,NA,NA,NA,20.4,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
e0dbf2c0-8f7e-4aa0-8079-01971bb13d13,LENO_006.basePlot.cfc,D08,LENO,LENO_006,distributed,woodyWetlands,WGS84,31.814261,-88.187361,20.1,11,0.11,NEON.DOC.001024vE,2018-04-30T14:09:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZsZiNJZ+ry4Tg3iRxQW9Fte1dNlh4YbNOU=,A00000013731,NA,jmTOfpHQ+ZsZiNJZ+ry4Tg3iRxQW9FteAIW0i1mqjmgZOJqIBYr6qQ==,B00000003461,NA,NA,NA,NA,NA,NA,NA,NA,Y,00667,NEON.PLA.D08.LENO.00667,QUPA5,Quercus pagoda Raf.,OK,NA,NA,NA,29.8,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T154930Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
42f0f479-ca72-4ab4-86df-38477415c71f,LENO_009.basePlot.cfc,D08,LENO,LENO_009,distributed,woodyWetlands,WGS84,31.811631,-88.181314,20.3,15.2,0.43,NEON.DOC.001024vE,2018-05-01T14:36:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+Zt2bvUWjRF9Xpj6WgYC3yen/bXvZZuzsN0=,A00000013735,NA,jmTOfpHQ+Zt2bvUWjRF9Xpj6WgYC3yenPD645veCjdpvHQ1gnHkOQw==,B00000003458,NA,NA,NA,NA,NA,NA,NA,NA,Y,01206,NEON.PLA.D08.LENO.01206,CACA18,Carpinus caroliniana Walter,OK,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
eca10034-36a2-47c3-bab7-1ad36d902182,LENO_009.basePlot.cfc,D08,LENO,LENO_009,distributed,woodyWetlands,WGS84,31.811631,-88.181314,20.3,15.2,0.43,NEON.DOC.001024vE,2018-05-01T14:47:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZsGk4OODq6BqkGdtQOgMiJWjSJxCk5Z8ps=,A00000013736,NA,jmTOfpHQ+ZsGk4OODq6BqkGdtQOgMiJWe329mbfawgvCKHcIOp163A==,B00000003456,NA,NA,NA,NA,NA,NA,NA,NA,N,11697Z,NEON.PLA.D08.LENO.11697Z,LIST2,Liquidambar styraciflua L.,OK,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
f6d00455-f8da-433a-90af-f096714a6080,LENO_009.basePlot.cfc,D08,LENO,LENO_009,distributed,woodyWetlands,WGS84,31.811631,-88.181314,20.3,15.2,0.43,NEON.DOC.001024vE,2018-05-01T14:54:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+Zt0x+TEWDGkLRJrf/WzHMuDBsNTMsnFqps=,A00000013737,NA,jmTOfpHQ+Zt0x+TEWDGkLRJrf/WzHMuD/rWJnVeiXn1dRIOBwUgPmg==,B00000003455,NA,NA,NA,NA,NA,NA,NA,NA,Y,01202,NEON.PLA.D08.LENO.01202,QUPA5,Quercus pagoda Raf.,OK,NA,NA,NA,25.4,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
127f276c-bc18-4c80-af21-5f76c0750180,LENO_007.basePlot.cfc,D08,LENO,LENO_007,distributed,deciduousForest,WGS84,31.812516,-88.202238,20.2,14.8,0.32,NEON.DOC.001024vE,2018-05-02T14:57:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1J1tDtfAKAgPM=,A00000013732,NA,jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1JxcmjxmALE0twnEvelohAuQ==,B00000003463,NA,NA,NA,NA,NA,NA,NA,NA,Y,00773,NEON.PLA.D08.LENO.00773,QULA3,Quercus laurifolia Michx.,OK,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
fc3d5e1a-f485-4a89-b472-2fd77168c0ef,LENO_007.basePlot.cfc,D08,LENO,LENO_007,distributed,deciduousForest,WGS84,31.812516,-88.202238,20.2,14.8,0.32,NEON.DOC.001024vE,2018-05-02T14:58:00Z,2018-04-29,NA,NA,Woody individual,pole pruner,jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2Cvz3xw95hmPDk=,A00000013733,NA,jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2CvYepb9k5otG60//hnZNRbKg==,B00000003460,NA,NA,NA,NA,NA,NA,NA,NA,Y,00799,NEON.PLA.D08.LENO.00799,LIST2,Liquidambar styraciflua L.,OK,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
8f39e49e-1101-41d9-86e5-2b624179a978,LENO_007.basePlot.cfc,D08,LENO,LENO_007,distributed,deciduousForest,WGS84,31.812516,-88.202238,20.2,14.8,0.32,NEON.DOC.001024vE,2018-05-02T15:01:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZxMr3IcHkPKU=,A00000013734,NA,jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZ9u01A9Ke+jlk2ZhAxKhKAA==,B00000003459,NA,NA,NA,NA,NA,NA,NA,NA,Y,00752,NEON.PLA.D08.LENO.00752,QULA3,Quercus laurifolia Michx.,OK,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
419fcbfa-f036-4b24-9b1b-cb6cda6d6c70,LENO_005.basePlot.cfc,D08,LENO,LENO_005,distributed,woodyWetlands,WGS84,31.82786,-88.181484,20.2,13.5,0.32,NEON.DOC.001024vE,2018-05-02T15:07:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhdatGKlsB3Oc=,A00000013716,NA,jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhRqnfL7nvqOQ=,B00000003465,NA,NA,NA,NA,NA,NA,NA,NA,Y,00178,NEON.PLA.D08.LENO.00178,PLOC,Platanus occidentalis L.,OK,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
231d35ca-e9db-45d6-b86a-2db506e53a33,LENO_005.basePlot.cfc,D08,LENO,LENO_005,distributed,woodyWetlands,WGS84,31.82786,-88.181484,20.2,13.5,0.32,NEON.DOC.001024vE,2018-05-02T15:08:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhgzlbiozSO/A=,A00000013717,NA,jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhtkxTczXFbto=,B00000003469,NA,NA,NA,NA,NA,NA,NA,NA,Y,00190,NEON.PLA.D08.LENO.00190,PLOC,Platanus occidentalis L.,OK,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
e14628e2-342a-40a5-a5e0-6c37d36d3dc4,LENO_005.basePlot.cfc,D08,LENO,LENO_005,distributed,woodyWetlands,WGS84,31.82786,-88.181484,20.2,13.5,0.32,NEON.DOC.001024vE,2018-05-02T15:09:00Z,2018-04-29,NA,NA,Woody individual,pole pruner,jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DFKbf4swOhB0=,A00000013718,NA,jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DOIoVMoKoKUJ9U5mdcvnNZQ==,B00000003467,NA,NA,NA,NA,NA,NA,NA,NA,N,11698Z,NEON.PLA.D08.LENO.11698Z,QUPA5,Quercus pagoda Raf.,OK,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
27c8f847-46d3-4b26-af5b-0deff0ccb62d,LENO_011.basePlot.cfc,D08,LENO,LENO_011,distributed,woodyWetlands,WGS84,31.825952,-88.183042,20.1,18.4,0.24,NEON.DOC.001024vE,2018-05-02T15:12:00Z,2018-04-29,NA,NA,Woody individual,line launcher,jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KO0P5JSX0cvQY=,A00000013738,NA,jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KOVcBU3pRD2Y4=,B00000003449,NA,NA,NA,NA,NA,NA,NA,NA,Y,00256,NEON.PLA.D08.LENO.00256,CELA,Celtis laevigata Willd.,OK,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,kparis@battelleecology.org,kcovington@battelleecology.org,NA,NA,20260106T155406Z,RELEASE-2026,DP1.10026.001,LENO,2018,cfc_fieldData
