uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
e117d9e9-332a-4da9-baf0-a2d0df83d3ed,SOAP_011.basePlot.cfc,D17,SOAP,SOAP_011,distributed,P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nBo9IepKHBLk=,NA,2018-07-03T16:40:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nNuhJ73ygFmc=,A00000026223,P3kunhL9imAtK/zQL3ODmN/tRVUNM3/n0j7h6qtvrPXDat81i0GNYg==,A00000026222,P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nof8mKy0sx/o=,A00000026221,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
b4826639-1f81-44b3-9c7d-34b151a999fa,SOAP_011.basePlot.cfc,D17,SOAP,SOAP_011,distributed,P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAJChZRsC+h9s=,NA,2018-07-03T16:45:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imAtK/zQL3ODmEYYEQDJKsCApc7yQ38tqgE=,A00000026288,P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAjzYdwIDAXSu3XjuVXxxDFw==,A00000026289,P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAaZQQlcGWs6k=,A00000026290,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
e646ebbb-29a0-4d1d-9e7e-f0e36b0c9cd0,SOAP_011.basePlot.cfc,D17,SOAP,SOAP_011,distributed,P3kunhL9imAtK/zQL3ODmM4pnkV5lCR86s4ANMBd7HM=,NA,2018-07-03T16:50:00Z,2018-07-05T14:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imAtK/zQL3ODmM4pnkV5lCR8zdxvh9uj32A=,A00000026274,P3kunhL9imAtK/zQL3ODmM4pnkV5lCR84WsmMMCC6xnUlVA4hUesfw==,A00000026257,P3kunhL9imAtK/zQL3ODmM4pnkV5lCR8vwVuHJdTgQ0=,A00000026291,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
01d59594-3577-41bb-9866-fab00e37bc94,SOAP_004.basePlot.cfc,D17,SOAP,SOAP_004,distributed,P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7E22MAFk2jeM=,NA,2018-07-03T18:54:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7plHgSW0iDm0=,A00000026205,P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7JkdkDgQO16HO5Waco5VZWA==,A00000026204,P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7P2GbzDtDu6k=,A00000026203,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
b6b8807c-9588-4019-9714-d73098b3b616,SOAP_004.basePlot.cfc,D17,SOAP,SOAP_004,distributed,P3kunhL9imCEVtjyAAzgCIR/+HHae81qWx+LM/X/1WU=,NA,2018-07-03T18:55:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imCEVtjyAAzgCIR/+HHae81q7R0sPgrVD1Q=,A00000026213,P3kunhL9imCEVtjyAAzgCIR/+HHae81quvkXRbXUGyICnGm7Kl4Wjg==,A00000026214,P3kunhL9imCEVtjyAAzgCIR/+HHae81q/2DgRLoPB1w=,A00000026206,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
7a674500-f474-443f-a797-6de2b4dbb519,SOAP_004.basePlot.cfc,D17,SOAP,SOAP_004,distributed,P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sH5e48uLWAX4=,NA,2018-07-03T19:30:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sx0UOX5uOt80=,A00000026252,P3kunhL9imC0nfaQkU3DFlBVqrU+ia8s7Z4RpWSuaX4=,A00000026269,P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sJT+mnk9VX9I=,A00000026253,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
e59de087-19a0-464b-b9be-521444284aaf,SOAP_009.basePlot.cfc,D17,SOAP,SOAP_009,distributed,P3kunhL9imAitCzxiVlkI2YLSpSOMToG7ZZ8sliqakU=,NA,2018-07-03T21:10:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imAitCzxiVlkI2YLSpSOMToGU5QgIg7ZXhY=,A00000030563,P3kunhL9imAitCzxiVlkI2YLSpSOMToGtMdFjdx5vFxD3GxaLAgzxw==,A00000030561,P3kunhL9imAitCzxiVlkI2YLSpSOMToGUBBomCL5Mqw=,A00000030562,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
54f21c01-401c-4ee7-84be-d4afe3aed4f7,SOAP_009.basePlot.cfc,D17,SOAP,SOAP_009,distributed,P3kunhL9imAlC8o2WmOPD140oyN9HecG6th4qxkfp9Q=,NA,2018-07-03T21:12:00Z,2018-07-07T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imAlC8o2WmOPD140oyN9HecG3l0Ba5HQQk8=,A00000030564,P3kunhL9imAlC8o2WmOPD140oyN9HecGb+ouoyuFjngWs5eq05V1AA==,A00000030566,P3kunhL9imAlC8o2WmOPD140oyN9HecGOAUbHbYXp8A=,A00000030565,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
728c9bc1-0255-4a31-b663-f3f9e098da28,SOAP_009.basePlot.cfc,D17,SOAP,SOAP_009,distributed,P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWvwdlr8wqDhw=,NA,2018-07-03T21:14:00Z,2018-07-05T16:15:00Z,2018-07-10T14:30:00Z,OK,P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWKpslYWKR0b0=,A00000030559,P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWj6ma+iF0Ti4P1oTi7zCMAw==,A00000030560,P3kunhL9imAlC8o2WmOPDwIlfUnwzEoW8ULKf4kB8oI=,A00000030552,NA,NA,fjames@battelleecology.org,NA,NA,20260106T160322Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
bb5b81d5-790a-4af6-a699-0e588f9cbea9,SOAP_006.basePlot.cfc,D17,SOAP,SOAP_006,distributed,P3kunhL9imA70jl1EnlumGtc9NYHsP9H/v+3jSqJQv0=,NA,2018-06-20T16:53:00Z,2018-06-25T23:00:00Z,2018-06-28T22:00:00Z,OK,P3kunhL9imA70jl1EnlumGtc9NYHsP9H7MrLvQM1WQI=,A00000027121,P3kunhL9imA70jl1EnlumGtc9NYHsP9Hn6NoW/v6clA=,A00000027123,P3kunhL9imA70jl1EnlumGtc9NYHsP9HvHiQoTMYx+s=,A00000027122,NA,NA,fjames@battelleecology.org,NA,NA,20260106T155055Z,RELEASE-2026,DP1.10026.001,SOAP,2018,cfc_chemistrySubsampling
